timestamp, temp, mac, client-id
2021-02-11 17:17:59.010960, 23.625000, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:17:59.117871, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:17:59.331956, 4.000000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:17:59.913721, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:00.023214, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:00.130266, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:00.343296, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:00.924929, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:01.032121, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:01.139356, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:01.354568, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:01.937962, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:02.045224, 23.625000, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:02.152417, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:02.366184, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:02.952238, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:03.059743, 23.625000, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:03.168269, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:03.378074, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:03.961139, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:04.068322, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:04.175797, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:04.392235, 4.000000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:04.973164, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:05.081463, 23.625000, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:05.188506, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:05.401664, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:05.984556, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:06.092049, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:06.199261, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:06.414351, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:06.996024, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:07.103135, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:07.210336, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:07.425643, 4.000000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:08.008452, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:08.115681, 23.625000, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:08.227533, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:08.436596, 4.000000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:09.018990, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:09.126120, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:09.234488, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:09.448577, 4.000000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:10.031226, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:10.139344, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:10.246446, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:10.459851, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:11.045775, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:11.153076, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:11.260116, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:11.471000, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:12.054761, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:12.161928, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:12.268986, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:12.506322, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:13.066077, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:13.173355, 23.625000, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:13.281328, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:13.496237, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:14.077421, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:14.185022, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:14.292718, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:14.510737, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:15.091666, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:15.199841, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:15.306849, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:15.529467, 4.000000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:16.100859, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:16.209080, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:16.316141, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:16.530358, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:17.112323, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:17.219680, 23.625000, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:17.326700, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:17.554829, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:18.124017, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:18.231314, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:18.342039, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:18.553479, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:19.136877, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:19.246211, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:19.353551, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:19.567004, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:20.147418, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:20.255322, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:20.362305, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:20.576771, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:21.158691, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:21.265715, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:21.372629, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:21.589848, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:22.170120, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:22.277321, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:22.385352, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:22.603965, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:23.181806, 22.875001, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:23.289731, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:23.397695, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:23.613085, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:24.193434, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:24.301626, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:24.409187, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:24.625270, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:25.205366, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:25.313238, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:25.420448, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:25.635820, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:26.216104, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:26.323871, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:26.430869, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:26.647652, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:27.228045, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:27.335325, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:27.442441, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:27.659508, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:28.240705, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:28.348371, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:28.458467, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:28.671389, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:29.251805, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:29.359582, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:29.467314, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:29.685609, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:30.263175, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:30.372400, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:30.479611, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:30.700751, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:31.275083, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:31.382368, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:31.489558, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:31.708734, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:32.286193, 22.875001, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:32.394411, 23.625000, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:32.501927, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:32.718051, 4.062500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:33.297850, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:33.405010, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:33.515939, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:33.729325, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:34.309464, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:34.417901, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:34.525841, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:34.740870, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:35.321792, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:35.430487, 23.625000, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:35.537323, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:35.752187, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:36.335903, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:36.443285, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:36.550335, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:36.763751, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:37.344712, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:37.452304, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:37.559308, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:37.775772, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:38.356418, 22.875001, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:38.464941, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:38.574205, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:38.787759, 4.187500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:39.367982, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:39.477391, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:39.586266, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:39.801744, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:40.379491, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:40.488353, 23.500001, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:40.596777, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:40.811124, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:41.388981, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:41.497146, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:41.604433, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:41.826751, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:42.402920, 22.875001, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:42.511577, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:42.620234, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:42.834666, 4.187500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:43.414848, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:43.523259, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:43.634249, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:43.845508, 4.187500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:44.428510, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:44.536893, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:44.645347, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:44.857250, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:45.438295, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:45.546111, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:45.654701, 23.500001, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:45.868649, 4.187500, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:46.449447, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:46.556732, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:46.663635, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:46.888118, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
2021-02-11 17:18:47.460946, 22.812500, 8c:aa:b5:8b:ea:a4, Wohnzimmer_Mitte
2021-02-11 17:18:47.569243, 23.562500, f0:08:d1:d4:53:50, Ostseite
2021-02-11 17:18:47.677902, 23.562500, 8c:aa:b5:8b:3e:c0, Temp_Kueche
2021-02-11 17:18:47.897006, 4.125000, 8c:aa:b5:8b:70:18, Aussentemperatur
